entity_id,name,camapaña_tipo,calculo_tipo,tin,plazo,valor,activo
8,Confia - Configuración Base - octubre25,0,2,8.99,24,5.0,True
8,Confia - Configuración Base - octubre25,0,0,8.99,36,3.4103,True
8,Confia - Configuración Base - octubre25,0,1,8.99,36,5.75,True
8,Confia - Configuración Base - octubre25,0,3,8.99,36,3.3385,True
8,Confia - Configuración Base - octubre25,0,2,8.99,36,5.0,True
8,Confia - Configuración Base - octubre25,0,0,8.99,48,2.6908,True
8,Confia - Configuración Base - octubre25,0,1,8.99,48,6.0,True
8,Confia - Configuración Base - octubre25,0,3,8.99,48,2.6124,True
8,Confia - Configuración Base - octubre25,0,2,8.99,48,5.0,True
8,Confia - Configuración Base - octubre25,0,0,8.99,60,2.2672,True
8,Confia - Configuración Base - octubre25,0,1,8.99,60,6.25,True
8,Confia - Configuración Base - octubre25,0,3,8.99,60,2.1791,True
8,Confia - Configuración Base - octubre25,0,2,8.99,60,5.0,True
8,Confia - Configuración Base - octubre25,0,0,8.99,72,1.9695,True
8,Confia - Configuración Base - octubre25,0,1,8.99,72,6.5,True
8,Confia - Configuración Base - octubre25,0,3,8.99,72,1.8922,True
8,Confia - Configuración Base - octubre25,0,2,8.99,72,5.0,True
8,Confia - Configuración Base - octubre25,0,0,8.99,84,1.7741,True
8,Confia - Configuración Base - octubre25,0,1,8.99,84,6.75,True
8,Confia - Configuración Base - octubre25,0,3,8.99,84,1.6888,True
8,Confia - Configuración Base - octubre25,0,2,8.99,84,5.0,True
8,Confia - Configuración Base - octubre25,0,0,8.99,96,1.6323,True
8,Confia - Configuración Base - octubre25,0,1,8.99,96,7.0,True
8,Confia - Configuración Base - octubre25,0,3,8.99,96,1.5377,True
8,Confia - Configuración Base - octubre25,0,2,8.99,96,5.0,True
8,Confia - Configuración Base - octubre25,0,0,8.99,108,1.5269,True
8,Confia - Configuración Base - octubre25,0,1,8.99,108,7.25,True
8,Confia - Configuración Base - octubre25,0,3,8.99,108,1.4214,True
8,Confia - Configuración Base - octubre25,0,2,8.99,108,5.0,True
8,Confia - Configuración Base - octubre25,0,0,8.99,120,1.4475,True
8,Confia - Configuración Base - octubre25,0,1,8.99,120,7.75,True
8,Confia - Configuración Base - octubre25,0,3,8.99,120,1.3295,True
8,Confia - Configuración Base - octubre25,0,2,8.99,120,5.0,True
8,Confia - Configuración Base - octubre25,0,0,9.99,24,4.9097,True
8,Confia - Configuración Base - octubre25,0,1,9.99,24,6.5,True
8,Confia - Configuración Base - octubre25,0,3,9.99,24,4.8447,True
8,Confia - Configuración Base - octubre25,0,2,9.99,24,6.0,True
8,Confia - Configuración Base - octubre25,0,0,9.99,36,3.4604,True
8,Confia - Configuración Base - octubre25,0,1,9.99,36,7.4,True
8,Confia - Configuración Base - octubre25,0,3,9.99,36,3.3876,True
8,Confia - Configuración Base - octubre25,0,2,9.99,36,6.5,True
8,Confia - Configuración Base - octubre25,0,0,9.99,48,2.7424,True
8,Confia - Configuración Base - octubre25,0,1,9.99,48,8.0,True
8,Confia - Configuración Base - octubre25,0,3,9.99,48,2.6626,True
8,Confia - Configuración Base - octubre25,0,2,9.99,48,7.0,True
8,Confia - Configuración Base - octubre25,0,0,9.99,60,2.3205,True
8,Confia - Configuración Base - octubre25,0,1,9.99,60,8.75,True
8,Confia - Configuración Base - octubre25,0,3,9.99,60,2.2304,True
8,Confia - Configuración Base - octubre25,0,2,9.99,60,7.5,True
8,Confia - Configuración Base - octubre25,0,0,9.99,72,2.0242,True
8,Confia - Configuración Base - octubre25,0,1,9.99,72,9.5,True
8,Confia - Configuración Base - octubre25,0,3,9.99,72,1.9447,True
8,Confia - Configuración Base - octubre25,0,2,9.99,72,8.0,True
8,Confia - Configuración Base - octubre25,0,0,9.99,84,1.8306,True
8,Confia - Configuración Base - octubre25,0,1,9.99,84,10.5,True
8,Confia - Configuración Base - octubre25,0,3,9.99,84,1.7426,True
8,Confia - Configuración Base - octubre25,0,2,9.99,84,8.5,True
8,Confia - Configuración Base - octubre25,0,0,9.99,96,1.6907,True
8,Confia - Configuración Base - octubre25,0,1,9.99,96,11.0,True
8,Confia - Configuración Base - octubre25,0,3,9.99,96,1.5927,True
8,Confia - Configuración Base - octubre25,0,2,9.99,96,8.75,True
8,Confia - Configuración Base - octubre25,0,0,9.99,108,1.5873,True
8,Confia - Configuración Base - octubre25,0,1,9.99,108,12.0,True
8,Confia - Configuración Base - octubre25,0,3,9.99,108,1.4777,True
8,Confia - Configuración Base - octubre25,0,2,9.99,108,9.25,True
8,Confia - Configuración Base - octubre25,0,0,9.99,120,1.51,True
8,Confia - Configuración Base - octubre25,0,1,9.99,120,12.5,True
8,Confia - Configuración Base - octubre25,0,3,9.99,120,1.387,True
8,Confia - Configuración Base - octubre25,0,2,9.99,120,9.5,True
8,Confia - Configuración Base - octubre25,0,0,10.99,24,4.9589,True
8,Confia - Configuración Base - octubre25,0,1,10.99,24,7.75,True
8,Confia - Configuración Base - octubre25,0,3,10.99,24,4.8933,True
8,Confia - Configuración Base - octubre25,0,2,10.99,24,7.1,True
8,Confia - Configuración Base - octubre25,0,0,10.99,36,3.511,True
8,Confia - Configuración Base - octubre25,0,1,10.99,36,9.0,True
8,Confia - Configuración Base - octubre25,0,3,10.99,36,3.4371,True
8,Confia - Configuración Base - octubre25,0,2,10.99,36,8.1,True
8,Confia - Configuración Base - octubre25,0,0,10.99,48,2.7947,True
8,Confia - Configuración Base - octubre25,0,1,10.99,48,10.25,True
8,Confia - Configuración Base - octubre25,0,3,10.99,48,2.7133,True
8,Confia - Configuración Base - octubre25,0,2,10.99,48,9.0,True
8,Confia - Configuración Base - octubre25,0,0,10.99,60,2.3746,True
8,Confia - Configuración Base - octubre25,0,1,10.99,60,11.5,True
8,Confia - Configuración Base - octubre25,0,3,10.99,60,2.2824,True
8,Confia - Configuración Base - octubre25,0,2,10.99,60,10.0,True
8,Confia - Configuración Base - octubre25,0,0,10.99,72,2.0798,True
8,Confia - Configuración Base - octubre25,0,1,10.99,72,12.65,True
8,Confia - Configuración Base - octubre25,0,3,10.99,72,1.998,True
8,Confia - Configuración Base - octubre25,0,2,10.99,72,10.75,True
8,Confia - Configuración Base - octubre25,0,0,10.99,84,1.8881,True
8,Confia - Configuración Base - octubre25,0,1,10.99,84,13.75,True
8,Confia - Configuración Base - octubre25,0,3,10.99,84,1.7973,True
8,Confia - Configuración Base - octubre25,0,2,10.99,84,11.75,True
8,Confia - Configuración Base - octubre25,0,0,10.99,96,1.7502,True
8,Confia - Configuración Base - octubre25,0,1,10.99,96,15.25,True
8,Confia - Configuración Base - octubre25,0,3,10.99,96,1.6488,True
8,Confia - Configuración Base - octubre25,0,2,10.99,96,12.5,True
8,Confia - Configuración Base - octubre25,0,0,10.99,108,1.649,True
8,Confia - Configuración Base - octubre25,0,1,10.99,108,16.5,True
8,Confia - Configuración Base - octubre25,0,3,10.99,108,1.5351,True
8,Confia - Configuración Base - octubre25,0,2,10.99,108,13.25,True
8,Confia - Configuración Base - octubre25,0,0,10.99,120,1.574,True
8,Confia - Configuración Base - octubre25,0,1,10.99,120,17.75,True
8,Confia - Configuración Base - octubre25,0,3,10.99,120,1.4458,True
8,Confia - Configuración Base - octubre25,0,2,10.99,120,14.25,True
8,Confia - Configuración Base - octubre25,0,0,11.99,24,5.0904,True
8,Confia - Configuración Base - octubre25,0,1,11.99,24,8.75,True
8,Confia - Configuración Base - octubre25,0,3,11.99,24,4.9422,True
8,Confia - Configuración Base - octubre25,0,2,11.99,24,8.1,True
8,Confia - Configuración Base - octubre25,0,0,11.99,36,3.5916,True
8,Confia - Configuración Base - octubre25,0,1,11.99,36,10.5,True
8,Confia - Configuración Base - octubre25,0,3,11.99,36,3.487,True
8,Confia - Configuración Base - octubre25,0,2,11.99,36,9.5,True
8,Confia - Configuración Base - octubre25,0,0,11.99,48,2.8475,True
8,Confia - Configuración Base - octubre25,0,1,11.99,48,12.45,True
8,Confia - Configuración Base - octubre25,0,3,11.99,48,2.7645,True
8,Confia - Configuración Base - octubre25,0,2,11.99,48,11.0,True
8,Confia - Configuración Base - octubre25,0,0,11.99,60,2.4052,True
8,Confia - Configuración Base - octubre25,0,1,11.99,60,14.25,True
8,Confia - Configuración Base - octubre25,0,3,11.99,60,2.3351,True
8,Confia - Configuración Base - octubre25,0,2,11.99,60,12.5,True
8,Confia - Configuración Base - octubre25,0,0,11.99,72,2.1138,True
8,Confia - Configuración Base - octubre25,0,1,11.99,72,16.0,True
8,Confia - Configuración Base - octubre25,0,3,11.99,72,2.0522,True
8,Confia - Configuración Base - octubre25,0,2,11.99,72,13.75,True
8,Confia - Configuración Base - octubre25,0,0,11.99,84,1.9465,True
8,Confia - Configuración Base - octubre25,0,1,11.99,84,17.7,True
8,Confia - Configuración Base - octubre25,0,3,11.99,84,1.853,True
8,Confia - Configuración Base - octubre25,0,2,11.99,84,15.0,True
8,Confia - Configuración Base - octubre25,0,0,11.99,96,1.8108,True
8,Confia - Configuración Base - octubre25,0,1,11.99,96,19.5,True
8,Confia - Configuración Base - octubre25,0,3,11.99,96,1.706,True
8,Confia - Configuración Base - octubre25,0,2,11.99,96,16.5,True
8,Confia - Configuración Base - octubre25,0,0,11.99,108,1.712,True
8,Confia - Configuración Base - octubre25,0,1,11.99,108,21.0,True
8,Confia - Configuración Base - octubre25,0,3,11.99,108,1.5938,True
8,Confia - Configuración Base - octubre25,0,2,11.99,108,17.75,True
8,Confia - Configuración Base - octubre25,0,0,11.99,120,1.6394,True
8,Confia - Configuración Base - octubre25,0,1,11.99,120,23.0,True
8,Confia - Configuración Base - octubre25,0,3,11.99,120,1.5058,True
8,Confia - Configuración Base - octubre25,0,2,11.99,120,19.0,True
8,Confia - Configuración Base - octubre25,0,0,12.99,24,5.0583,True
8,Confia - Configuración Base - octubre25,0,1,12.99,24,9.85,True
8,Confia - Configuración Base - octubre25,0,3,12.99,24,4.9914,True
8,Confia - Configuración Base - octubre25,0,2,12.99,24,9.25,True
8,Confia - Configuración Base - octubre25,0,0,12.99,36,3.5847,True
8,Confia - Configuración Base - octubre25,0,1,12.99,36,12.25,True
8,Confia - Configuración Base - octubre25,0,3,12.99,36,3.5374,True
8,Confia - Configuración Base - octubre25,0,2,12.99,36,11.25,True
8,Confia - Configuración Base - octubre25,0,0,12.99,48,2.8541,True
8,Confia - Configuración Base - octubre25,0,1,12.99,48,14.5,True
8,Confia - Configuración Base - octubre25,0,3,12.99,48,2.8164,True
8,Confia - Configuración Base - octubre25,0,2,12.99,48,13.25,True
8,Confia - Configuración Base - octubre25,0,0,12.99,60,2.4205,True
8,Confia - Configuración Base - octubre25,0,1,12.99,60,17.0,True
8,Confia - Configuración Base - octubre25,0,3,12.99,60,2.3885,True
8,Confia - Configuración Base - octubre25,0,2,12.99,60,15.0,True
8,Confia - Configuración Base - octubre25,0,0,12.99,72,2.1923,True
8,Confia - Configuración Base - octubre25,0,1,12.99,72,19.0,True
8,Confia - Configuración Base - octubre25,0,3,12.99,72,2.1072,True
8,Confia - Configuración Base - octubre25,0,2,12.99,72,17.0,True
8,Confia - Configuración Base - octubre25,0,0,12.99,84,2.006,True
8,Confia - Configuración Base - octubre25,0,1,12.99,84,21.5,True
8,Confia - Configuración Base - octubre25,0,3,12.99,84,1.9096,True
8,Confia - Configuración Base - octubre25,0,2,12.99,84,18.75,True
8,Confia - Configuración Base - octubre25,0,0,12.99,96,1.8727,True
8,Confia - Configuración Base - octubre25,0,1,12.99,96,23.5,True
8,Confia - Configuración Base - octubre25,0,3,12.99,96,1.7642,True
8,Confia - Configuración Base - octubre25,0,2,12.99,96,20.5,True
8,Confia - Configuración Base - octubre25,0,0,12.99,108,1.7762,True
8,Confia - Configuración Base - octubre25,0,1,12.99,108,26.0,True
8,Confia - Configuración Base - octubre25,0,3,12.99,108,1.6535,True
8,Confia - Configuración Base - octubre25,0,2,12.99,108,22.25,True
8,Confia - Configuración Base - octubre25,0,0,12.99,120,1.7061,True
8,Confia - Configuración Base - octubre25,0,1,12.99,120,28.25,True
8,Confia - Configuración Base - octubre25,0,3,12.99,120,1.5671,True
8,Confia - Configuración Base - octubre25,0,2,12.99,120,23.75,True
8,Confia - Configuración Base - octubre25,0,0,9.23,24,4.87239,True
8,Confia - Configuración Base - octubre25,0,1,9.23,24,1.0,True
8,Confia - Configuración Base - octubre25,0,0,10.74,36,3.49825,True
8,Confia - Configuración Base - octubre25,0,1,10.74,36,1.5,True
8,Confia - Configuración Base - octubre25,0,0,12.0,48,2.84798,True
8,Confia - Configuración Base - octubre25,0,1,12.0,48,2.5,True
8,Confia - Configuración Base - octubre25,0,0,12.77,60,2.47275,True
8,Confia - Configuración Base - octubre25,0,1,12.77,60,3.5,True
8,Confia - Configuración Base - octubre25,0,0,12.65,72,2.17382,True
8,Confia - Configuración Base - octubre25,0,1,12.65,72,3.5,True
8,Confia - Configuración Base - octubre25,0,0,13.13,84,2.0144,True
8,Confia - Configuración Base - octubre25,0,1,13.13,84,4.5,True
8,Confia - Configuración Base - octubre25,0,0,13.0,96,1.87329,True
8,Confia - Configuración Base - octubre25,0,1,13.0,96,4.5,True
6,Sofinco - Configuración Base - octubre25,1,0,5.99,24,4.8064,True
6,Sofinco - Configuración Base - octubre25,1,1,5.99,24,5.0,True
6,Sofinco - Configuración Base - octubre25,1,3,5.99,24,4.6379,True
6,Sofinco - Configuración Base - octubre25,1,2,5.99,24,1.0,True
6,Sofinco - Configuración Base - octubre25,1,0,5.99,36,3.3477,True
6,Sofinco - Configuración Base - octubre25,1,1,5.99,36,5.0,True
6,Sofinco - Configuración Base - octubre25,1,3,5.99,36,3.1792,True
6,Sofinco - Configuración Base - octubre25,1,2,5.99,36,1.0,True
6,Sofinco - Configuración Base - octubre25,1,0,5.99,48,2.6197,True
6,Sofinco - Configuración Base - octubre25,1,1,5.99,48,5.0,True
6,Sofinco - Configuración Base - octubre25,1,3,5.99,48,2.4512,True
6,Sofinco - Configuración Base - octubre25,1,2,5.99,48,1.0,True
6,Sofinco - Configuración Base - octubre25,1,0,5.99,60,2.1838,True
6,Sofinco - Configuración Base - octubre25,1,1,5.99,60,5.0,True
6,Sofinco - Configuración Base - octubre25,1,3,5.99,60,2.0153,True
6,Sofinco - Configuración Base - octubre25,1,2,5.99,60,1.0,True
6,Sofinco - Configuración Base - octubre25,1,0,5.99,72,1.8941,True
6,Sofinco - Configuración Base - octubre25,1,1,5.99,72,5.0,True
6,Sofinco - Configuración Base - octubre25,1,3,5.99,72,1.7256,True
6,Sofinco - Configuración Base - octubre25,1,2,5.99,72,1.0,True
6,Sofinco - Configuración Base - octubre25,1,0,5.99,84,1.6878,True
6,Sofinco - Configuración Base - octubre25,1,1,5.99,84,6.0,True
6,Sofinco - Configuración Base - octubre25,1,3,5.99,84,1.5193,True
6,Sofinco - Configuración Base - octubre25,1,2,5.99,84,2.0,True
6,Sofinco - Configuración Base - octubre25,1,0,5.99,96,1.5337,True
6,Sofinco - Configuración Base - octubre25,1,1,5.99,96,6.5,True
6,Sofinco - Configuración Base - octubre25,1,3,5.99,96,1.3652,True
6,Sofinco - Configuración Base - octubre25,1,2,5.99,96,2.5,True
6,Sofinco - Configuración Base - octubre25,1,0,5.99,108,1.4144,True
6,Sofinco - Configuración Base - octubre25,1,1,5.99,108,7.0,True
6,Sofinco - Configuración Base - octubre25,1,3,5.99,108,1.2459,True
6,Sofinco - Configuración Base - octubre25,1,2,5.99,108,3.0,True
6,Sofinco - Configuración Base - octubre25,1,0,5.99,120,1.3195,True
6,Sofinco - Configuración Base - octubre25,1,1,5.99,120,7.0,True
6,Sofinco - Configuración Base - octubre25,1,3,5.99,120,1.151,True
6,Sofinco - Configuración Base - octubre25,1,2,5.99,120,3.0,True
6,Sofinco - Configuración Base - octubre25,1,0,6.99,24,4.8516,True
6,Sofinco - Configuración Base - octubre25,1,1,6.99,24,5.0,True
6,Sofinco - Configuración Base - octubre25,1,3,6.99,24,4.6831,True
6,Sofinco - Configuración Base - octubre25,1,2,6.99,24,1.0,True
6,Sofinco - Configuración Base - octubre25,1,0,6.99,36,3.3933,True
6,Sofinco - Configuración Base - octubre25,1,1,6.99,36,5.5,True
6,Sofinco - Configuración Base - octubre25,1,3,6.99,36,3.2248,True
6,Sofinco - Configuración Base - octubre25,1,2,6.99,36,1.5,True
6,Sofinco - Configuración Base - octubre25,1,0,6.99,48,2.6658,True
6,Sofinco - Configuración Base - octubre25,1,1,6.99,48,6.0,True
6,Sofinco - Configuración Base - octubre25,1,3,6.99,48,2.4973,True
6,Sofinco - Configuración Base - octubre25,1,2,6.99,48,2.0,True
6,Sofinco - Configuración Base - octubre25,1,0,6.99,60,2.2306,True
6,Sofinco - Configuración Base - octubre25,1,1,6.99,60,7.0,True
6,Sofinco - Configuración Base - octubre25,1,3,6.99,60,2.0621,True
6,Sofinco - Configuración Base - octubre25,1,2,6.99,60,3.0,True
6,Sofinco - Configuración Base - octubre25,1,0,6.99,72,1.9417,True
6,Sofinco - Configuración Base - octubre25,1,1,6.99,72,8.0,True
6,Sofinco - Configuración Base - octubre25,1,3,6.99,72,1.7732,True
6,Sofinco - Configuración Base - octubre25,1,2,6.99,72,4.0,True
6,Sofinco - Configuración Base - octubre25,1,0,6.99,84,1.7362,True
6,Sofinco - Configuración Base - octubre25,1,1,6.99,84,10.0,True
6,Sofinco - Configuración Base - octubre25,1,3,6.99,84,1.5677,True
6,Sofinco - Configuración Base - octubre25,1,2,6.99,84,6.0,True
6,Sofinco - Configuración Base - octubre25,1,0,6.99,96,1.5829,True
6,Sofinco - Configuración Base - octubre25,1,1,6.99,96,10.5,True
6,Sofinco - Configuración Base - octubre25,1,3,6.99,96,1.4144,True
6,Sofinco - Configuración Base - octubre25,1,2,6.99,96,6.5,True
6,Sofinco - Configuración Base - octubre25,1,0,6.99,108,1.4645,True
6,Sofinco - Configuración Base - octubre25,1,1,6.99,108,10.5,True
6,Sofinco - Configuración Base - octubre25,1,3,6.99,108,1.296,True
6,Sofinco - Configuración Base - octubre25,1,2,6.99,108,6.5,True
6,Sofinco - Configuración Base - octubre25,1,0,6.99,120,1.3703,True
6,Sofinco - Configuración Base - octubre25,1,1,6.99,120,10.5,True
6,Sofinco - Configuración Base - octubre25,1,3,6.99,120,1.2018,True
6,Sofinco - Configuración Base - octubre25,1,2,6.99,120,6.5,True
6,Sofinco - Configuración Base - octubre25,1,0,7.99,24,4.897,True
6,Sofinco - Configuración Base - octubre25,1,1,7.99,24,5.0,True
6,Sofinco - Configuración Base - octubre25,1,3,7.99,24,4.7285,True
6,Sofinco - Configuración Base - octubre25,1,2,7.99,24,1.0,True
6,Sofinco - Configuración Base - octubre25,1,0,7.99,36,3.4392,True
6,Sofinco - Configuración Base - octubre25,1,1,7.99,36,6.0,True
6,Sofinco - Configuración Base - octubre25,1,3,7.99,36,3.2707,True
6,Sofinco - Configuración Base - octubre25,1,2,7.99,36,1.5,True
6,Sofinco - Configuración Base - octubre25,1,0,7.99,48,2.7124,True
6,Sofinco - Configuración Base - octubre25,1,1,7.99,48,7.25,True
6,Sofinco - Configuración Base - octubre25,1,3,7.99,48,2.5439,True
6,Sofinco - Configuración Base - octubre25,1,2,7.99,48,2.0,True
6,Sofinco - Configuración Base - octubre25,1,0,7.99,60,2.2782,True
6,Sofinco - Configuración Base - octubre25,1,1,7.99,60,8.0,True
6,Sofinco - Configuración Base - octubre25,1,3,7.99,60,2.1097,True
6,Sofinco - Configuración Base - octubre25,1,2,7.99,60,4.0,True
6,Sofinco - Configuración Base - octubre25,1,0,7.99,72,1.9901,True
6,Sofinco - Configuración Base - octubre25,1,1,7.99,72,9.0,True
